device_name,interface,ip_address,admin_status,line_status,snapshot_id,created_at
R2,em0,,Enabled,Up,2026-03-02_2246,
R2,em1,,Enabled,Up,2026-03-02_2246,
R2,em2,,Enabled,Down,2026-03-02_2246,
R2,fti0,,Enabled,Up,2026-03-02_2246,
R2,fxp0,,Enabled,Up,2026-03-02_2246,
R2,gre,,Enabled,Up,2026-03-02_2246,
R2,ipip,,Enabled,Up,2026-03-02_2246,
R2,irb,,Enabled,Up,2026-03-02_2246,
R2,lo0,,Enabled,Up,2026-03-02_2246,
R2,lsi,,Enabled,Up,2026-03-02_2246,
R2,mtun,,Enabled,Up,2026-03-02_2246,
R2,pimd,,Enabled,Up,2026-03-02_2246,
R2,pime,,Enabled,Up,2026-03-02_2246,
R2,pp0,,Enabled,Up,2026-03-02_2246,
R2,ppd0,,Enabled,Up,2026-03-02_2246,
R2,ppe0,,Enabled,Up,2026-03-02_2246,
R2,st0,,Enabled,Up,2026-03-02_2246,
R2,tap,,Enabled,Up,2026-03-02_2246,
R2,vlan,,Enabled,Down,2026-03-02_2246,
R2,vtep,,Enabled,Up,2026-03-02_2246,
R2,ge-0/0/0,,Enabled,Up,2026-03-03_2009,
R2,gr-0/0/0,,Enabled,Up,2026-03-03_2009,
R2,ip-0/0/0,,Enabled,Up,2026-03-03_2009,
R2,lsq-0/0/0,,Enabled,Up,2026-03-03_2009,
R2,lt-0/0/0,,Enabled,Up,2026-03-03_2009,
R2,mt-0/0/0,,Enabled,Up,2026-03-03_2009,
R2,sp-0/0/0,,Enabled,Up,2026-03-03_2009,
R2,ge-0/0/1,,Enabled,Up,2026-03-03_2009,
R2,ge-0/0/2,,Enabled,Up,2026-03-03_2009,
R2,dsc,,Enabled,Up,2026-03-03_2009,
R2,em0,,Enabled,Up,2026-03-03_2009,
R2,em1,,Enabled,Up,2026-03-03_2009,
R2,em2,,Enabled,Down,2026-03-03_2009,
R2,fti0,,Enabled,Up,2026-03-03_2009,
R2,fxp0,,Enabled,Up,2026-03-03_2009,
R2,gre,,Enabled,Up,2026-03-03_2009,
R2,ipip,,Enabled,Up,2026-03-03_2009,
R2,irb,,Enabled,Up,2026-03-03_2009,
R2,lo0,,Enabled,Up,2026-03-03_2009,
R2,lsi,,Enabled,Up,2026-03-03_2009,
R2,mtun,,Enabled,Up,2026-03-03_2009,
R2,pimd,,Enabled,Up,2026-03-03_2009,
R2,pime,,Enabled,Up,2026-03-03_2009,
R2,pp0,,Enabled,Up,2026-03-03_2009,
R2,ppd0,,Enabled,Up,2026-03-03_2009,
R2,ppe0,,Enabled,Up,2026-03-03_2009,
R2,st0,,Enabled,Up,2026-03-03_2009,
R2,tap,,Enabled,Up,2026-03-03_2009,
R2,vlan,,Enabled,Down,2026-03-03_2009,
R2,vtep,,Enabled,Up,2026-03-03_2009,
R2,ge-0/0/0,,Enabled,Up,2026-03-02_2127,
R2,gr-0/0/0,,Enabled,Up,2026-03-02_2127,
R2,ip-0/0/0,,Enabled,Up,2026-03-02_2127,
R2,lsq-0/0/0,,Enabled,Up,2026-03-02_2127,
R2,lt-0/0/0,,Enabled,Up,2026-03-02_2127,
R2,mt-0/0/0,,Enabled,Up,2026-03-02_2127,
R2,sp-0/0/0,,Enabled,Up,2026-03-02_2127,
R2,ge-0/0/1,,Enabled,Up,2026-03-02_2127,
R2,ge-0/0/2,,Enabled,Up,2026-03-02_2127,
R2,dsc,,Enabled,Up,2026-03-02_2127,
R2,em0,,Enabled,Up,2026-03-02_2127,
R2,em1,,Enabled,Up,2026-03-02_2127,
R2,em2,,Enabled,Down,2026-03-02_2127,
R2,fti0,,Enabled,Up,2026-03-02_2127,
R2,fxp0,,Enabled,Up,2026-03-02_2127,
R2,gre,,Enabled,Up,2026-03-02_2127,
R2,ipip,,Enabled,Up,2026-03-02_2127,
R2,irb,,Enabled,Up,2026-03-02_2127,
R2,lo0,,Enabled,Up,2026-03-02_2127,
R2,lsi,,Enabled,Up,2026-03-02_2127,
R2,mtun,,Enabled,Up,2026-03-02_2127,
R2,pimd,,Enabled,Up,2026-03-02_2127,
R2,pime,,Enabled,Up,2026-03-02_2127,
R2,pp0,,Enabled,Up,2026-03-02_2127,
R2,ppd0,,Enabled,Up,2026-03-02_2127,
R2,ppe0,,Enabled,Up,2026-03-02_2127,
R2,st0,,Enabled,Up,2026-03-02_2127,
R2,tap,,Enabled,Up,2026-03-02_2127,
R2,vlan,,Enabled,Down,2026-03-02_2127,
R2,vtep,,Enabled,Up,2026-03-02_2127,
R1,ge-0/0/0,,Enabled,Up,2026-03-03_1944,
R1,gr-0/0/0,,Enabled,Up,2026-03-03_1944,
R1,ip-0/0/0,,Enabled,Up,2026-03-03_1944,
R1,lsq-0/0/0,,Enabled,Up,2026-03-03_1944,
R1,lt-0/0/0,,Enabled,Up,2026-03-03_1944,
R1,mt-0/0/0,,Enabled,Up,2026-03-03_1944,
R1,sp-0/0/0,,Enabled,Up,2026-03-03_1944,
R1,ge-0/0/1,,Enabled,Up,2026-03-03_1944,
R1,ge-0/0/2,,Enabled,Up,2026-03-03_1944,
R1,dsc,,Enabled,Up,2026-03-03_1944,
R1,em0,,Enabled,Up,2026-03-03_1944,
R1,em1,,Enabled,Up,2026-03-03_1944,
R1,em2,,Enabled,Down,2026-03-03_1944,
R1,fti0,,Enabled,Up,2026-03-03_1944,
R1,fxp0,,Enabled,Up,2026-03-03_1944,
R1,gre,,Enabled,Up,2026-03-03_1944,
R1,ipip,,Enabled,Up,2026-03-03_1944,
R1,irb,,Enabled,Up,2026-03-03_1944,
R1,lo0,,Enabled,Up,2026-03-03_1944,
R1,lsi,,Enabled,Up,2026-03-03_1944,
R1,mtun,,Enabled,Up,2026-03-03_1944,
R1,pimd,,Enabled,Up,2026-03-03_1944,
R1,pime,,Enabled,Up,2026-03-03_1944,
R1,pp0,,Enabled,Up,2026-03-03_1944,
R1,ppd0,,Enabled,Up,2026-03-03_1944,
R1,ppe0,,Enabled,Up,2026-03-03_1944,
R1,st0,,Enabled,Up,2026-03-03_1944,
R1,tap,,Enabled,Up,2026-03-03_1944,
R1,vlan,,Enabled,Down,2026-03-03_1944,
R1,vtep,,Enabled,Up,2026-03-03_1944,
R3,Et0/0,,up,up,2026-03-05_1627,
R3,Et0/1,,up,up,2026-03-05_1627,
R3,Et0/2,,up,up,2026-03-05_1627,
R3,Et0/3,,up,up,2026-03-05_1627,
R3,Lo0,,up,up,2026-03-05_1627,
R3,Vl10,,up,up,2026-03-05_1627,
R4,Et0/0,,up,up,2026-03-03_1944,
R4,Et0/1,,up,up,2026-03-03_1944,
R4,Et0/2,,up,up,2026-03-03_1944,
R4,Et0/3,,up,up,2026-03-03_1944,
R4,Lo0,,up,up,2026-03-03_1944,
R4,Vl20,,up,up,2026-03-03_1944,
SW2,Et0/0,,up,up,2026-03-02_1829,
SW2,Et0/1,,up,up,2026-03-02_1829,
SW2,Et0/2,,up,up,2026-03-02_1829,
SW2,Et0/3,,up,up,2026-03-02_1829,
R4,Et0/0,,up,up,2026-03-04_1109,
R4,Et0/1,,up,up,2026-03-04_1109,
R4,Et0/2,,up,up,2026-03-04_1109,
R4,Et0/3,,up,up,2026-03-04_1109,
R4,Lo0,,up,up,2026-03-04_1109,
R4,Vl20,,up,up,2026-03-04_1109,
SW1,Et0/0,,up,up,2026-03-04_1124,
SW1,Et0/1,,up,up,2026-03-04_1124,
SW1,Et0/2,,up,up,2026-03-04_1124,
SW1,Et0/3,,up,up,2026-03-04_1124,
SW2,Et0/0,,up,up,2026-03-02_2246,
SW2,Et0/1,,up,up,2026-03-02_2246,
SW2,Et0/2,,up,up,2026-03-02_2246,
SW2,Et0/3,,up,up,2026-03-02_2246,
SW2,Et0/0,,up,up,2026-03-03_2009,
SW2,Et0/1,,up,up,2026-03-03_2009,
SW2,Et0/2,,up,up,2026-03-03_2009,
SW2,Et0/3,,up,up,2026-03-03_2009,
R3,Et0/0,,up,up,2026-03-06_0246,
R3,Et0/1,,up,up,2026-03-06_0246,
R3,Et0/2,,up,up,2026-03-06_0246,
R3,Et0/3,,up,up,2026-03-06_0246,
R3,Lo0,,up,up,2026-03-06_0246,
R3,Vl10,,up,up,2026-03-06_0246,
R3,Et0/0,,up,up,2026-03-03_1940,
R3,Et0/1,,up,up,2026-03-03_1940,
R3,Et0/2,,up,up,2026-03-03_1940,
R3,Et0/3,,up,up,2026-03-03_1940,
R3,Lo0,,up,up,2026-03-03_1940,
R3,Vl10,,up,up,2026-03-03_1940,
SW1,Et0/0,,up,up,2026-03-02_2127,
SW1,Et0/1,,up,up,2026-03-02_2127,
SW1,Et0/2,,up,up,2026-03-02_2127,
SW1,Et0/3,,up,up,2026-03-02_2127,
R4,Et0/0,,up,up,2026-03-16_1414,
R4,Et0/1,,up,up,2026-03-16_1414,
R4,Et0/2,,up,up,2026-03-16_1414,
R4,Et0/3,,up,up,2026-03-16_1414,
R4,Lo0,,up,up,2026-03-16_1414,
R4,Vl20,,up,up,2026-03-16_1414,
SW2,Et0/0,,up,up,2026-03-02_2133,
SW2,Et0/1,,up,up,2026-03-02_2133,
SW2,Et0/2,,up,up,2026-03-02_2133,
SW2,Et0/3,,up,up,2026-03-02_2133,
R3,Et0/0,,up,up,2026-03-02_2038,
R3,Et0/1,,up,up,2026-03-02_2038,
R3,Et0/2,,up,up,2026-03-02_2038,
R3,Et0/3,,up,up,2026-03-02_2038,
R3,Lo0,,up,up,2026-03-02_2038,
R3,Vl10,,up,up,2026-03-02_2038,
R4,Et0/0,,up,up,2026-03-02_1829,
R4,Et0/1,,up,up,2026-03-02_1829,
R4,Et0/2,,up,up,2026-03-02_1829,
R4,Et0/3,,up,up,2026-03-02_1829,
R4,Lo0,,up,up,2026-03-02_1829,
R4,Vl20,,up,up,2026-03-02_1829,
SW1,Et0/0,,up,up,2026-03-03_1951,
SW1,Et0/1,,up,up,2026-03-03_1951,
SW1,Et0/2,,up,up,2026-03-03_1951,
SW1,Et0/3,,up,up,2026-03-03_1951,
SW2,Et0/0,,up,up,2026-03-04_1109,
SW2,Et0/1,,up,up,2026-03-04_1109,
SW2,Et0/2,,up,up,2026-03-04_1109,
SW2,Et0/3,,up,up,2026-03-04_1109,
SW1,Et0/0,,up,up,2026-03-03_1746,
SW1,Et0/1,,up,up,2026-03-03_1746,
SW1,Et0/2,,up,up,2026-03-03_1746,
SW1,Et0/3,,up,up,2026-03-03_1746,
SW1,Et0/0,,up,up,2026-03-04_1115,
SW1,Et0/1,,up,up,2026-03-04_1115,
SW1,Et0/2,,up,up,2026-03-04_1115,
SW1,Et0/3,,up,up,2026-03-04_1115,
SW1,Et0/0,,up,up,2026-03-05_1918,
SW1,Et0/1,,up,up,2026-03-05_1918,
SW1,Et0/2,,up,up,2026-03-05_1918,
SW1,Et0/3,,up,up,2026-03-05_1918,
R3,Et0/0,,up,up,2026-03-05_1615,
R3,Et0/1,,up,up,2026-03-05_1615,
R3,Et0/2,,up,up,2026-03-05_1615,
R3,Et0/3,,up,up,2026-03-05_1615,
R3,Lo0,,up,up,2026-03-05_1615,
R3,Vl10,,up,up,2026-03-05_1615,
SW1,Et0/0,,up,up,2026-03-03_1751,
SW1,Et0/1,,up,up,2026-03-03_1751,
SW1,Et0/2,,up,up,2026-03-03_1751,
SW1,Et0/3,,up,up,2026-03-03_1751,
R3,Et0/0,,up,up,2026-03-02_2110,
R3,Et0/1,,up,up,2026-03-02_2110,
R3,Et0/2,,up,up,2026-03-02_2110,
R3,Et0/3,,up,up,2026-03-02_2110,
R3,Lo0,,up,up,2026-03-02_2110,
R3,Vl10,,up,up,2026-03-02_2110,
SW2,Et0/0,,up,up,2026-03-03_1944,
SW2,Et0/1,,up,up,2026-03-03_1944,
SW2,Et0/2,,up,up,2026-03-03_1944,
SW2,Et0/3,,up,up,2026-03-03_1944,
SW2,Et0/0,,up,up,2026-03-16_1414,
SW2,Et0/1,,up,up,2026-03-16_1414,
SW2,Et0/2,,up,up,2026-03-16_1414,
SW2,Et0/3,,up,up,2026-03-16_1414,
R3,Et0/0,,up,up,2026-03-02_1717,
R3,Et0/1,,up,up,2026-03-02_1717,
R3,Et0/2,,up,up,2026-03-02_1717,
R3,Et0/3,,up,up,2026-03-02_1717,
R3,Lo0,,up,up,2026-03-02_1717,
R3,Vl10,,up,up,2026-03-02_1717,
R4,Et0/0,,up,up,2026-03-02_2246,
R4,Et0/1,,up,up,2026-03-02_2246,
R4,Et0/2,,up,up,2026-03-02_2246,
R4,Et0/3,,up,up,2026-03-02_2246,
R4,Lo0,,up,up,2026-03-02_2246,
R4,Vl20,,up,up,2026-03-02_2246,
R4,Et0/0,,up,up,2026-03-03_2009,
R4,Et0/1,,up,up,2026-03-03_2009,
R4,Et0/2,,up,up,2026-03-03_2009,
R4,Et0/3,,up,up,2026-03-03_2009,
R4,Lo0,,up,up,2026-03-03_2009,
R4,Vl20,,up,up,2026-03-03_2009,
R4,Et0/0,,up,up,2026-03-02_2133,
R4,Et0/1,,up,up,2026-03-02_2133,
R4,Et0/2,,up,up,2026-03-02_2133,
R4,Et0/3,,up,up,2026-03-02_2133,
R4,Lo0,,up,up,2026-03-02_2133,
R4,Vl20,,up,up,2026-03-02_2133,
R3,Et0/0,,up,up,2026-03-05_1559,
R3,Et0/1,,up,up,2026-03-05_1559,
R3,Et0/2,,up,up,2026-03-05_1559,
R3,Et0/3,,up,up,2026-03-05_1559,
R3,Lo0,,up,up,2026-03-05_1559,
R3,Vl10,,up,up,2026-03-05_1559,
R4,Et0/0,,up,up,2026-03-04_1124,
R4,Et0/1,,up,up,2026-03-04_1124,
R4,Et0/2,,up,up,2026-03-04_1124,
R4,Et0/3,,up,up,2026-03-04_1124,
R4,Lo0,,up,up,2026-03-04_1124,
R4,Vl20,,up,up,2026-03-04_1124,
SW2,Et0/0,,up,up,2026-03-03_1746,
SW2,Et0/1,,up,up,2026-03-03_1746,
SW2,Et0/2,,up,up,2026-03-03_1746,
SW2,Et0/3,,up,up,2026-03-03_1746,
SW2,Et0/0,,up,up,2026-03-05_1918,
SW2,Et0/1,,up,up,2026-03-05_1918,
SW2,Et0/2,,up,up,2026-03-05_1918,
SW2,Et0/3,,up,up,2026-03-05_1918,
R3,Et0/0,,up,up,2026-03-06_0931,
R3,Et0/1,,up,up,2026-03-06_0931,
R3,Et0/2,,up,up,2026-03-06_0931,
R3,Et0/3,,up,up,2026-03-06_0931,
R3,Lo0,,up,up,2026-03-06_0931,
R3,Vl10,,up,up,2026-03-06_0931,
SW1,Et0/0,,up,up,2026-03-04_1109,
SW1,Et0/1,,up,up,2026-03-04_1109,
SW1,Et0/2,,up,up,2026-03-04_1109,
SW1,Et0/3,,up,up,2026-03-04_1109,
SW2,Et0/0,,up,up,2026-03-03_1751,
SW2,Et0/1,,up,up,2026-03-03_1751,
SW2,Et0/2,,up,up,2026-03-03_1751,
SW2,Et0/3,,up,up,2026-03-03_1751,
SW2,Et0/0,,up,up,2026-03-04_1115,
SW2,Et0/1,,up,up,2026-03-04_1115,
SW2,Et0/2,,up,up,2026-03-04_1115,
SW2,Et0/3,,up,up,2026-03-04_1115,
R3,Et0/0,,up,up,2026-03-02_1652,
R3,Et0/1,,up,up,2026-03-02_1652,
R3,Et0/2,,up,up,2026-03-02_1652,
R3,Et0/3,,up,up,2026-03-02_1652,
R3,Lo0,,up,up,2026-03-02_1652,
R3,Vl10,,up,up,2026-03-02_1652,
SW2,Et0/0,,up,up,2026-03-03_1951,
SW2,Et0/1,,up,up,2026-03-03_1951,
SW2,Et0/2,,up,up,2026-03-03_1951,
SW2,Et0/3,,up,up,2026-03-03_1951,
R4,Et0/0,,up,up,2026-03-02_2127,
R4,Et0/1,,up,up,2026-03-02_2127,
R4,Et0/2,,up,up,2026-03-02_2127,
R4,Et0/3,,up,up,2026-03-02_2127,
R4,Lo0,,up,up,2026-03-02_2127,
R4,Vl20,,up,up,2026-03-02_2127,
SW1,Et0/0,,up,up,2026-03-03_1944,
SW1,Et0/1,,up,up,2026-03-03_1944,
SW1,Et0/2,,up,up,2026-03-03_1944,
SW1,Et0/3,,up,up,2026-03-03_1944,
SW1,Et0/0,,up,up,2026-03-16_1414,
SW1,Et0/1,,up,up,2026-03-16_1414,
SW1,Et0/2,,up,up,2026-03-16_1414,
SW1,Et0/3,,up,up,2026-03-16_1414,
R3,Et0/0,,up,up,2026-03-03_1944,
R3,Et0/1,,up,up,2026-03-03_1944,
R3,Et0/2,,up,up,2026-03-03_1944,
R3,Et0/3,,up,up,2026-03-03_1944,
R3,Lo0,,up,up,2026-03-03_1944,
R3,Vl10,,up,up,2026-03-03_1944,
SW1,Et0/0,,up,up,2026-03-02_1652,
SW1,Et0/1,,up,up,2026-03-02_1652,
SW1,Et0/2,,up,up,2026-03-02_1652,
SW1,Et0/3,,up,up,2026-03-02_1652,
SW2,Et0/0,,up,up,2026-03-02_2110,
SW2,Et0/1,,up,up,2026-03-02_2110,
SW2,Et0/2,,up,up,2026-03-02_2110,
SW2,Et0/3,,up,up,2026-03-02_2110,
SW2,Et0/0,,up,up,2026-03-05_1615,
SW2,Et0/1,,up,up,2026-03-05_1615,
SW2,Et0/2,,up,up,2026-03-05_1615,
SW2,Et0/3,,up,up,2026-03-05_1615,
R3,Et0/0,,up,up,2026-03-04_1109,
R3,Et0/1,,up,up,2026-03-04_1109,
R3,Et0/2,,up,up,2026-03-04_1109,
R3,Et0/3,,up,up,2026-03-04_1109,
R3,Lo0,,up,up,2026-03-04_1109,
R3,Vl10,,up,up,2026-03-04_1109,
SW2,Et0/0,,up,up,2026-03-02_1717,
SW2,Et0/1,,up,up,2026-03-02_1717,
SW2,Et0/2,,up,up,2026-03-02_1717,
SW2,Et0/3,,up,up,2026-03-02_1717,
R4,Et0/0,,up,up,2026-03-06_0246,
R4,Et0/1,,up,up,2026-03-06_0246,
R4,Et0/2,,up,up,2026-03-06_0246,
R4,Et0/3,,up,up,2026-03-06_0246,
R4,Lo0,,up,up,2026-03-06_0246,
R4,Vl20,,up,up,2026-03-06_0246,
SW1,Et0/0,,up,up,2026-03-06_0931,
SW1,Et0/1,,up,up,2026-03-06_0931,
SW1,Et0/2,,up,up,2026-03-06_0931,
SW1,Et0/3,,up,up,2026-03-06_0931,
SW2,Et0/0,,up,up,2026-03-02_2038,
SW2,Et0/1,,up,up,2026-03-02_2038,
SW2,Et0/2,,up,up,2026-03-02_2038,
SW2,Et0/3,,up,up,2026-03-02_2038,
R3,Et0/0,,up,up,2026-03-16_1414,
R3,Et0/1,,up,up,2026-03-16_1414,
R3,Et0/2,,up,up,2026-03-16_1414,
R3,Et0/3,,up,up,2026-03-16_1414,
R3,Lo0,,up,up,2026-03-16_1414,
R3,Vl10,,up,up,2026-03-16_1414,
R4,Et0/0,,up,up,2026-03-05_1627,
R4,Et0/1,,up,up,2026-03-05_1627,
R4,Et0/2,,up,up,2026-03-05_1627,
R4,Et0/3,,up,up,2026-03-05_1627,
R4,Lo0,,up,up,2026-03-05_1627,
R4,Vl20,,up,up,2026-03-05_1627,
R4,Et0/0,,up,up,2026-03-03_1940,
R4,Et0/1,,up,up,2026-03-03_1940,
R4,Et0/2,,up,up,2026-03-03_1940,
R4,Et0/3,,up,up,2026-03-03_1940,
R4,Lo0,,up,up,2026-03-03_1940,
R4,Vl20,,up,up,2026-03-03_1940,
SW2,Et0/0,,up,up,2026-03-05_1559,
SW2,Et0/1,,up,up,2026-03-05_1559,
SW2,Et0/2,,up,up,2026-03-05_1559,
SW2,Et0/3,,up,up,2026-03-05_1559,
R4,Et0/0,,up,up,2026-03-03_1751,
R4,Et0/1,,up,up,2026-03-03_1751,
R4,Et0/2,,up,up,2026-03-03_1751,
R4,Et0/3,,up,up,2026-03-03_1751,
R4,Lo0,,up,up,2026-03-03_1751,
R4,Vl20,,up,up,2026-03-03_1751,
R4,Et0/0,,up,up,2026-03-03_1746,
R4,Et0/1,,up,up,2026-03-03_1746,
R4,Et0/2,,up,up,2026-03-03_1746,
R4,Et0/3,,up,up,2026-03-03_1746,
R4,Lo0,,up,up,2026-03-03_1746,
R4,Vl20,,up,up,2026-03-03_1746,
SW1,Et0/0,,up,up,2026-03-02_1829,
SW1,Et0/1,,up,up,2026-03-02_1829,
SW1,Et0/2,,up,up,2026-03-02_1829,
SW1,Et0/3,,up,up,2026-03-02_1829,
R4,Et0/0,,up,up,2026-03-04_1115,
R4,Et0/1,,up,up,2026-03-04_1115,
R4,Et0/2,,up,up,2026-03-04_1115,
R4,Et0/3,,up,up,2026-03-04_1115,
R4,Lo0,,up,up,2026-03-04_1115,
R4,Lo99,,up,up,2026-03-04_1115,
R4,Vl20,,up,up,2026-03-04_1115,
SW2,Et0/0,,up,up,2026-03-02_2127,
SW2,Et0/1,,up,up,2026-03-02_2127,
SW2,Et0/2,,up,up,2026-03-02_2127,
SW2,Et0/3,,up,up,2026-03-02_2127,
SW2,Et0/0,,up,up,2026-03-04_1124,
SW2,Et0/1,,up,up,2026-03-04_1124,
SW2,Et0/2,,up,up,2026-03-04_1124,
SW2,Et0/3,,up,up,2026-03-04_1124,
R3,Et0/0,,up,up,2026-03-03_1754,
R3,Et0/1,,up,up,2026-03-03_1754,
R3,Et0/2,,up,up,2026-03-03_1754,
R3,Et0/3,,up,up,2026-03-03_1754,
R3,Lo0,,up,up,2026-03-03_1754,
R3,Vl10,,up,up,2026-03-03_1754,
R4,Et0/0,,up,up,2026-03-05_1918,
R4,Et0/1,,up,up,2026-03-05_1918,
R4,Et0/2,,up,up,2026-03-05_1918,
R4,Et0/3,,up,up,2026-03-05_1918,
R4,Lo0,,up,up,2026-03-05_1918,
R4,Vl20,,up,up,2026-03-05_1918,
SW1,Et0/0,,up,up,2026-03-02_2246,
SW1,Et0/1,,up,up,2026-03-02_2246,
SW1,Et0/2,,up,up,2026-03-02_2246,
SW1,Et0/3,,up,up,2026-03-02_2246,
R4,Et0/0,,up,up,2026-03-03_1951,
R4,Et0/1,,up,up,2026-03-03_1951,
R4,Et0/2,,up,up,2026-03-03_1951,
R4,Et0/3,,up,up,2026-03-03_1951,
R4,Lo0,,up,up,2026-03-03_1951,
R4,Lo99,,up,up,2026-03-03_1951,
R4,Vl20,,up,up,2026-03-03_1951,
SW1,Et0/0,,up,up,2026-03-03_2009,
SW1,Et0/1,,up,up,2026-03-03_2009,
SW1,Et0/2,,up,up,2026-03-03_2009,
SW1,Et0/3,,up,up,2026-03-03_2009,
R3,Et0/0,,up,up,2026-03-02_1810,
R3,Et0/1,,up,up,2026-03-02_1810,
R3,Et0/2,,up,up,2026-03-02_1810,
R3,Et0/3,,up,up,2026-03-02_1810,
R3,Lo0,,up,up,2026-03-02_1810,
R3,Vl10,,up,up,2026-03-02_1810,
SW1,Et0/0,,up,up,2026-03-02_2133,
SW1,Et0/1,,up,up,2026-03-02_2133,
SW1,Et0/2,,up,up,2026-03-02_2133,
SW1,Et0/3,,up,up,2026-03-02_2133,
R3,Et0/0,,up,up,2026-03-03_1951,
R3,Et0/1,,up,up,2026-03-03_1951,
R3,Et0/2,,up,up,2026-03-03_1951,
R3,Et0/3,,up,up,2026-03-03_1951,
R3,Lo0,,up,up,2026-03-03_1951,
R3,Lo99,,up,up,2026-03-03_1951,
R3,Vl10,,up,up,2026-03-03_1951,
SW1,Et0/0,,up,up,2026-03-02_2038,
SW1,Et0/1,,up,up,2026-03-02_2038,
SW1,Et0/2,,up,up,2026-03-02_2038,
SW1,Et0/3,,up,up,2026-03-02_2038,
SW1,Et0/0,,up,up,2026-03-05_1615,
SW1,Et0/1,,up,up,2026-03-05_1615,
SW1,Et0/2,,up,up,2026-03-05_1615,
SW1,Et0/3,,up,up,2026-03-05_1615,
R3,Et0/0,,up,up,2026-03-03_1746,
R3,Et0/1,,up,up,2026-03-03_1746,
R3,Et0/2,,up,up,2026-03-03_1746,
R3,Et0/3,,up,up,2026-03-03_1746,
R3,Lo0,,up,up,2026-03-03_1746,
R3,Vl10,,up,up,2026-03-03_1746,
R3,Et0/0,,up,up,2026-03-03_1751,
R3,Et0/1,,up,up,2026-03-03_1751,
R3,Et0/2,,up,up,2026-03-03_1751,
R3,Et0/3,,up,up,2026-03-03_1751,
R3,Lo0,,up,up,2026-03-03_1751,
R3,Vl10,,up,up,2026-03-03_1751,
R4,Et0/0,,up,up,2026-03-03_1754,
R4,Et0/1,,up,up,2026-03-03_1754,
R4,Et0/2,,up,up,2026-03-03_1754,
R4,Et0/3,,up,up,2026-03-03_1754,
R4,Lo0,,up,up,2026-03-03_1754,
R4,Vl20,,up,up,2026-03-03_1754,
SW1,Et0/0,,up,up,2026-03-02_2110,
SW1,Et0/1,,up,up,2026-03-02_2110,
SW1,Et0/2,,up,up,2026-03-02_2110,
SW1,Et0/3,,up,up,2026-03-02_2110,
SW1,Et0/0,,up,up,2026-03-05_1559,
SW1,Et0/1,,up,up,2026-03-05_1559,
SW1,Et0/2,,up,up,2026-03-05_1559,
SW1,Et0/3,,up,up,2026-03-05_1559,
R3,Et0/0,,up,up,2026-03-04_1115,
R3,Et0/1,,up,up,2026-03-04_1115,
R3,Et0/2,,up,up,2026-03-04_1115,
R3,Et0/3,,up,up,2026-03-04_1115,
R3,Lo0,,up,up,2026-03-04_1115,
R3,Lo99,,up,up,2026-03-04_1115,
R3,Vl10,,up,up,2026-03-04_1115,
R3,Et0/0,,up,up,2026-03-05_1918,
R3,Et0/1,,up,up,2026-03-05_1918,
R3,Et0/2,,up,up,2026-03-05_1918,
R3,Et0/3,,up,up,2026-03-05_1918,
R3,Lo0,,up,up,2026-03-05_1918,
R3,Vl10,,up,up,2026-03-05_1918,
R4,Et0/0,,up,up,2026-03-02_1810,
R4,Et0/1,,up,up,2026-03-02_1810,
R4,Et0/2,,up,up,2026-03-02_1810,
R4,Et0/3,,up,up,2026-03-02_1810,
R4,Lo0,,up,up,2026-03-02_1810,
R4,Vl20,,up,up,2026-03-02_1810,
SW2,Et0/0,,up,up,2026-03-06_0931,
SW2,Et0/1,,up,up,2026-03-06_0931,
SW2,Et0/2,,up,up,2026-03-06_0931,
SW2,Et0/3,,up,up,2026-03-06_0931,
SW1,Et0/0,,up,up,2026-03-02_1717,
SW1,Et0/1,,up,up,2026-03-02_1717,
SW1,Et0/2,,up,up,2026-03-02_1717,
SW1,Et0/3,,up,up,2026-03-02_1717,
SW2,Et0/0,,up,up,2026-03-02_1652,
SW2,Et0/1,,up,up,2026-03-02_1652,
SW2,Et0/2,,up,up,2026-03-02_1652,
SW2,Et0/3,,up,up,2026-03-02_1652,
R3,Et0/0,,up,up,2026-03-02_1829,
R3,Et0/1,,up,up,2026-03-02_1829,
R3,Et0/2,,up,up,2026-03-02_1829,
R3,Et0/3,,up,up,2026-03-02_1829,
R3,Lo0,,up,up,2026-03-02_1829,
R3,Vl10,,up,up,2026-03-02_1829,
R4,Et0/0,,up,up,2026-03-05_1615,
R4,Et0/1,,up,up,2026-03-05_1615,
R4,Et0/2,,up,up,2026-03-05_1615,
R4,Et0/3,,up,up,2026-03-05_1615,
R4,Lo0,,up,up,2026-03-05_1615,
R4,Vl20,,up,up,2026-03-05_1615,
SW2,Et0/0,,up,up,2026-03-03_1940,
SW2,Et0/1,,up,up,2026-03-03_1940,
SW2,Et0/2,,up,up,2026-03-03_1940,
SW2,Et0/3,,up,up,2026-03-03_1940,
R4,Et0/0,,up,up,2026-03-02_2110,
R4,Et0/1,,up,up,2026-03-02_2110,
R4,Et0/2,,up,up,2026-03-02_2110,
R4,Et0/3,,up,up,2026-03-02_2110,
R4,Lo0,,up,up,2026-03-02_2110,
R4,Vl20,,up,up,2026-03-02_2110,
SW2,Et0/0,,up,up,2026-03-06_0246,
SW2,Et0/1,,up,up,2026-03-06_0246,
SW2,Et0/2,,up,up,2026-03-06_0246,
